Date,Symbol,Close
8/21/14,JPM,58.5
8/22/14,JPM,58.49
8/25/14,JPM,59.34
8/26/14,JPM,59.74
8/27/14,JPM,59.59
8/28/14,JPM,59.16
8/29/14,JPM,59.45
9/2/14,JPM,59.67
9/3/14,JPM,59.7
9/4/14,JPM,59.71
9/5/14,JPM,59.91
9/8/14,JPM,59.89
9/9/14,JPM,59.06
9/10/14,JPM,59.22
9/11/14,JPM,59.76
9/12/14,JPM,60.03
9/15/14,JPM,59.94
9/16/14,JPM,59.99
9/17/14,JPM,60.31
9/18/14,JPM,61.32
9/19/14,JPM,61.11
9/22/14,JPM,60.91
9/23/14,JPM,60.94
9/24/14,JPM,61.63
9/25/14,JPM,60.15
9/26/14,JPM,60.56
9/29/14,JPM,60.33
9/30/14,JPM,60.24
10/1/14,JPM,59.77
10/2/14,JPM,58.84
10/3/14,JPM,60.3
10/6/14,JPM,60.18
10/7/14,JPM,59.27
10/8/14,JPM,60.4
10/9/14,JPM,59.08
10/10/14,JPM,58.52
10/13/14,JPM,58.16
10/14/14,JPM,57.99
10/15/14,JPM,55.53
10/16/14,JPM,55.08
10/17/14,JPM,56.2
10/20/14,JPM,56.63
10/21/14,JPM,57.93
10/22/14,JPM,57.45
10/23/14,JPM,58.06
10/24/14,JPM,58.74
10/27/14,JPM,58.64
10/28/14,JPM,59.63
10/29/14,JPM,59.29
10/30/14,JPM,59.39
10/31/14,JPM,60.48
11/3/14,JPM,60.88
11/4/14,JPM,60.25
11/5/14,JPM,61.15
11/6/14,JPM,61.23
11/7/14,JPM,61.47
11/10/14,JPM,61.93
11/11/14,JPM,61.37
11/12/14,JPM,60.56
11/13/14,JPM,60.23
11/14/14,JPM,60.28
11/17/14,JPM,60.38
11/18/14,JPM,60.53
11/19/14,JPM,60.6
11/20/14,JPM,60.12
11/21/14,JPM,60.45
11/24/14,JPM,60.96
11/25/14,JPM,60.3
11/26/14,JPM,60.34
11/28/14,JPM,60.16
12/1/14,JPM,60
12/2/14,JPM,61.08
12/3/14,JPM,61.54
12/4/14,JPM,61.38
12/5/14,JPM,62.7
12/8/14,JPM,62.67
12/9/14,JPM,62.45
12/10/14,JPM,60.68
12/11/14,JPM,61.14
12/12/14,JPM,60.04
12/15/14,JPM,59.16
12/16/14,JPM,58.43
12/17/14,JPM,59.77
12/18/14,JPM,61.48
12/19/14,JPM,61.93
12/22/14,JPM,61.94
12/23/14,JPM,62.48
12/24/14,JPM,62.48
12/26/14,JPM,62.55
12/29/14,JPM,62.96
12/30/14,JPM,63.15
12/31/14,JPM,62.58
1/2/15,JPM,62.49
1/5/15,JPM,60.55
1/6/15,JPM,58.98
1/7/15,JPM,59.07
1/8/15,JPM,60.39
1/9/15,JPM,59.34
1/12/15,JPM,58.83
1/13/15,JPM,58.84
1/14/15,JPM,56.81
1/15/15,JPM,54.99
1/16/15,JPM,55.93
1/20/15,JPM,55.71
1/21/15,JPM,55.89
1/22/15,JPM,57.59
1/23/15,JPM,56.68
1/26/15,JPM,56.77
1/27/15,JPM,56.2
1/28/15,JPM,54.75
1/29/15,JPM,55.67
1/30/15,JPM,54.38
2/2/15,JPM,55.47
2/3/15,JPM,56.72
2/4/15,JPM,56.38
2/5/15,JPM,56.77
2/6/15,JPM,57.89
2/9/15,JPM,57.82
2/10/15,JPM,58.46
2/11/15,JPM,58.37
2/12/15,JPM,59.57
2/13/15,JPM,59.67
2/17/15,JPM,60.1
2/18/15,JPM,59.37
2/19/15,JPM,59.23
2/20/15,JPM,59.8
2/23/15,JPM,59.35
2/24/15,JPM,60.82
2/25/15,JPM,61.14
2/26/15,JPM,61.58
2/27/15,JPM,61.28
3/2/15,JPM,61.77
3/3/15,JPM,61.97
3/4/15,JPM,62.13
3/5/15,JPM,62
3/6/15,JPM,60.89
3/9/15,JPM,61.5
3/10/15,JPM,59.96
3/11/15,JPM,60.24
3/12/15,JPM,61.37
3/13/15,JPM,61
3/16/15,JPM,61.85
3/17/15,JPM,61.61
3/18/15,JPM,61.75
3/19/15,JPM,61.2
3/20/15,JPM,61.75
3/23/15,JPM,61.14
3/24/15,JPM,60.46
3/25/15,JPM,59.61
3/26/15,JPM,59.54
3/27/15,JPM,59.55
3/30/15,JPM,60.96
3/31/15,JPM,60.58
4/1/15,JPM,59.95
4/2/15,JPM,60.52
4/6/15,JPM,60.47
4/7/15,JPM,60.85
4/8/15,JPM,61.05
4/9/15,JPM,61.47
4/10/15,JPM,61.7
4/13/15,JPM,62.07
4/14/15,JPM,63.04
4/15/15,JPM,64.21
4/16/15,JPM,63.81
4/17/15,JPM,62.84
4/20/15,JPM,63.24
4/21/15,JPM,62.31
4/22/15,JPM,62.94
4/23/15,JPM,62.8
4/24/15,JPM,62.6
4/27/15,JPM,62.34
4/28/15,JPM,62.76
4/29/15,JPM,63.6
4/30/15,JPM,63.26
5/1/15,JPM,63.61
5/4/15,JPM,64.72
5/5/15,JPM,64.4
5/6/15,JPM,63.92
5/7/15,JPM,64.5
5/8/15,JPM,65.49
5/11/15,JPM,65.45
5/12/15,JPM,65.36
5/13/15,JPM,65.52
5/14/15,JPM,66.05
5/15/15,JPM,65.88
5/18/15,JPM,66.42
5/19/15,JPM,67.01
5/20/15,JPM,66.48
5/21/15,JPM,66.65
5/22/15,JPM,66.47
5/26/15,JPM,65.73
5/27/15,JPM,66.47
5/28/15,JPM,66.2
5/29/15,JPM,65.78
6/1/15,JPM,66.08
6/2/15,JPM,66.02
6/3/15,JPM,66.7
6/4/15,JPM,66.33
6/5/15,JPM,67.42
6/8/15,JPM,66.89
6/9/15,JPM,67.18
6/10/15,JPM,68.26
6/11/15,JPM,68.52
6/12/15,JPM,68.25
6/15/15,JPM,67.99
6/16/15,JPM,68.37
6/17/15,JPM,68.14
6/18/15,JPM,68.78
6/19/15,JPM,68.08
6/22/15,JPM,68.96
6/23/15,JPM,69.75
6/24/15,JPM,69.02
6/25/15,JPM,68.65
6/26/15,JPM,68.95
6/29/15,JPM,67.2
6/30/15,JPM,67.76
7/1/15,JPM,68.07
7/2/15,JPM,67.52
7/6/15,JPM,67.33
7/7/15,JPM,66.8
7/8/15,JPM,65.43
7/9/15,JPM,66.11
7/10/15,JPM,67.05
7/13/15,JPM,68.09
7/14/15,JPM,69.04
7/15/15,JPM,69.19
7/16/15,JPM,69.56
7/17/15,JPM,69.21
7/20/15,JPM,69.26
7/21/15,JPM,69.1
7/22/15,JPM,70.08
7/23/15,JPM,69.64
7/24/15,JPM,68.91
7/27/15,JPM,68.01
7/28/15,JPM,68.05
7/29/15,JPM,68.94
7/30/15,JPM,69.04
7/31/15,JPM,68.53
8/3/15,JPM,68.53
8/4/15,JPM,68.46
8/5/15,JPM,68.73
8/6/15,JPM,68.25
8/7/15,JPM,68.05
8/10/15,JPM,68.89
8/11/15,JPM,68.23
8/12/15,JPM,67.24
8/13/15,JPM,67.55
8/14/15,JPM,67.89
8/17/15,JPM,68.07
8/18/15,JPM,68.21
8/19/15,JPM,67.6
8/20/15,JPM,65.94
8/21/15,JPM,63.6
8/24/15,JPM,60.25
8/25/15,JPM,59.91
8/26/15,JPM,62.91
8/27/15,JPM,64.48
8/28/15,JPM,64.13
8/31/15,JPM,64.1
9/1/15,JPM,61.45
9/2/15,JPM,62.57
9/3/15,JPM,62.68
9/4/15,JPM,61.5
9/8/15,JPM,63.16
9/9/15,JPM,62.18
9/10/15,JPM,62.66
9/11/15,JPM,62.56
9/14/15,JPM,62.38
9/15/15,JPM,63.58
9/16/15,JPM,64.14
9/17/15,JPM,62.65
9/18/15,JPM,60.94
9/21/15,JPM,61.45
9/22/15,JPM,60.91
9/23/15,JPM,60.64
9/24/15,JPM,60.22
9/25/15,JPM,61.47
9/28/15,JPM,59.98
9/29/15,JPM,59.84
9/30/15,JPM,60.97
10/1/15,JPM,61.42
10/2/15,JPM,60.81
10/5/15,JPM,62.02
10/6/15,JPM,62.05
10/7/15,JPM,62.13
10/8/15,JPM,62.13
10/9/15,JPM,61.93
10/12/15,JPM,61.72
10/13/15,JPM,61.55
10/14/15,JPM,59.99
10/15/15,JPM,61.89
10/16/15,JPM,62.43
10/19/15,JPM,62.22
10/20/15,JPM,62.52
10/21/15,JPM,62.06
10/22/15,JPM,63.19
10/23/15,JPM,63.87
10/26/15,JPM,63.9
10/27/15,JPM,63.64
10/28/15,JPM,65.5
10/29/15,JPM,65.21
10/30/15,JPM,64.25
11/2/15,JPM,65.54
11/3/15,JPM,65.78
11/4/15,JPM,65.85
11/5/15,JPM,66.44
11/6/15,JPM,68.46
11/9/15,JPM,67.39
11/10/15,JPM,67.68
11/11/15,JPM,67.35
11/12/15,JPM,66
11/13/15,JPM,65.56
11/16/15,JPM,66.51
11/17/15,JPM,66.13
11/18/15,JPM,67.45
11/19/15,JPM,67.66
11/20/15,JPM,67.54
11/23/15,JPM,66.88
11/24/15,JPM,66.78
11/25/15,JPM,66.86
11/27/15,JPM,67.17
11/30/15,JPM,66.68
12/1/15,JPM,67.61
12/2/15,JPM,66.66
12/3/15,JPM,65.8
12/4/15,JPM,67.89
12/7/15,JPM,67
12/8/15,JPM,65.96
12/9/15,JPM,65.46
12/10/15,JPM,65.61
