Date,Close,Stock,,Date,Close,Stock,,Date,Close,Stock
10/5/2015 16:00,62.02,JPM,,10/5/2015 16:00,68.67,STT,,10/5/2015 16:00,68.78,NTRS
10/6/2015 16:00,62.05,JPM,,10/6/2015 16:00,68.11,STT,,10/6/2015 16:00,68.35,NTRS
10/7/2015 16:00,62.13,JPM,,10/7/2015 16:00,69.02,STT,,10/7/2015 16:00,69,NTRS
10/8/2015 16:00,62.13,JPM,,10/8/2015 16:00,69.45,STT,,10/8/2015 16:00,69.12,NTRS
10/9/2015 16:00,61.93,JPM,,10/9/2015 16:00,68.77,STT,,10/9/2015 16:00,68.48,NTRS
10/12/2015 16:00,61.72,JPM,,10/12/2015 16:00,69.11,STT,,10/12/2015 16:00,68.8,NTRS
10/13/2015 16:00,61.55,JPM,,10/13/2015 16:00,67.71,STT,,10/13/2015 16:00,68.44,NTRS
10/14/2015 16:00,59.99,JPM,,10/14/2015 16:00,66.64,STT,,10/14/2015 16:00,67.68,NTRS
10/15/2015 16:00,61.89,JPM,,10/15/2015 16:00,68.51,STT,,10/15/2015 16:00,69.45,NTRS
10/16/2015 16:00,62.43,JPM,,10/16/2015 16:00,68.51,STT,,10/16/2015 16:00,69.11,NTRS
10/19/2015 16:00,62.22,JPM,,10/19/2015 16:00,67.82,STT,,10/19/2015 16:00,68.34,NTRS
10/20/2015 16:00,62.52,JPM,,10/20/2015 16:00,68.26,STT,,10/20/2015 16:00,69.57,NTRS
10/21/2015 16:00,62.06,JPM,,10/21/2015 16:00,67.19,STT,,10/21/2015 16:00,66.55,NTRS
10/22/2015 16:00,63.19,JPM,,10/22/2015 16:00,69.27,STT,,10/22/2015 16:00,68.1,NTRS
10/23/2015 16:00,63.87,JPM,,10/23/2015 16:00,67.14,STT,,10/23/2015 16:00,69.17,NTRS
10/26/2015 16:00,63.9,JPM,,10/26/2015 16:00,66.92,STT,,10/26/2015 16:00,68.9,NTRS
10/27/2015 16:00,63.64,JPM,,10/27/2015 16:00,67.47,STT,,10/27/2015 16:00,68.93,NTRS
10/28/2015 16:00,65.5,JPM,,10/28/2015 16:00,70.34,STT,,10/28/2015 16:00,71.44,NTRS
10/29/2015 16:00,65.21,JPM,,10/29/2015 16:00,69.78,STT,,10/29/2015 16:00,71.02,NTRS
10/30/2015 16:00,64.25,JPM,,10/30/2015 16:00,69,STT,,10/30/2015 16:00,70.39,NTRS
11/2/2015 16:00,65.54,JPM,,11/2/2015 16:00,70.32,STT,,11/2/2015 16:00,71.29,NTRS
11/3/2015 16:00,65.78,JPM,,11/3/2015 16:00,71.25,STT,,11/3/2015 16:00,71.73,NTRS
11/4/2015 16:00,65.85,JPM,,11/4/2015 16:00,71.27,STT,,11/4/2015 16:00,72.17,NTRS
11/5/2015 16:00,66.44,JPM,,11/5/2015 16:00,72.46,STT,,11/5/2015 16:00,73.28,NTRS
11/6/2015 16:00,68.46,JPM,,11/6/2015 16:00,73.62,STT,,11/6/2015 16:00,74.97,NTRS
11/9/2015 16:00,67.39,JPM,,11/9/2015 16:00,72.42,STT,,11/9/2015 16:00,74.04,NTRS
11/10/2015 16:00,67.68,JPM,,11/10/2015 16:00,71.43,STT,,11/10/2015 16:00,74.82,NTRS
11/11/2015 16:00,67.35,JPM,,11/11/2015 16:00,71.65,STT,,11/11/2015 16:00,74.95,NTRS
11/12/2015 16:00,66,JPM,,11/12/2015 16:00,70.62,STT,,11/12/2015 16:00,73.95,NTRS
11/13/2015 16:00,65.56,JPM,,11/13/2015 16:00,69.96,STT,,11/13/2015 16:00,73.23,NTRS
11/16/2015 16:00,66.51,JPM,,11/16/2015 16:00,70.59,STT,,11/16/2015 16:00,74.01,NTRS
11/17/2015 16:00,66.13,JPM,,11/17/2015 16:00,70.98,STT,,11/17/2015 16:00,73.98,NTRS
11/18/2015 16:00,67.45,JPM,,11/18/2015 16:00,72.88,STT,,11/18/2015 16:00,75.76,NTRS
11/19/2015 16:00,67.66,JPM,,11/19/2015 16:00,72.62,STT,,11/19/2015 16:00,75.4,NTRS
11/20/2015 16:00,67.54,JPM,,11/20/2015 16:00,72.78,STT,,11/20/2015 16:00,75.64,NTRS
11/23/2015 16:00,66.88,JPM,,11/23/2015 16:00,72.62,STT,,11/23/2015 16:00,75.2,NTRS
11/24/2015 16:00,66.78,JPM,,11/24/2015 16:00,72.34,STT,,11/24/2015 16:00,75.1,NTRS
11/25/2015 16:00,66.86,JPM,,11/25/2015 16:00,72.82,STT,,11/25/2015 16:00,75,NTRS
11/27/2015 16:00,67.17,JPM,,11/27/2015 16:00,72.8,STT,,11/27/2015 16:00,75.54,NTRS
11/30/2015 16:00,66.68,JPM,,11/30/2015 16:00,72.58,STT,,11/30/2015 16:00,74.94,NTRS
12/1/2015 16:00,67.61,JPM,,12/1/2015 16:00,72.43,STT,,12/1/2015 16:00,75.02,NTRS
12/2/2015 16:00,66.66,JPM,,12/2/2015 16:00,72.36,STT,,12/2/2015 16:00,74.2,NTRS
12/3/2015 16:00,65.8,JPM,,12/3/2015 16:00,71.34,STT,,12/3/2015 16:00,72.77,NTRS
12/4/2015 16:00,67.89,JPM,,12/4/2015 16:00,73.69,STT,,12/4/2015 16:00,75.53,NTRS
12/7/2015 16:00,67,JPM,,12/7/2015 16:00,72.52,STT,,12/7/2015 16:00,74.61,NTRS
12/8/2015 16:00,65.96,JPM,,12/8/2015 16:00,70.96,STT,,12/8/2015 16:00,74.32,NTRS
12/9/2015 16:00,65.46,JPM,,12/9/2015 16:00,68.83,STT,,12/9/2015 16:00,72.48,NTRS
12/10/2015 16:00,65.61,JPM,,12/10/2015 16:00,69.05,STT,,12/10/2015 16:00,72.13,NTRS
12/11/2015 16:00,64.07,JPM,,12/11/2015 16:00,66.12,STT,,12/11/2015 16:00,70.11,NTRS
12/14/2015 16:00,64.27,JPM,,12/14/2015 16:00,65.73,STT,,12/14/2015 16:00,70.03,NTRS
12/15/2015 16:00,66.1,JPM,,12/15/2015 16:00,67.41,STT,,12/15/2015 16:00,72.68,NTRS
12/16/2015 16:00,67.53,JPM,,12/16/2015 16:00,68.61,STT,,12/16/2015 16:00,74.05,NTRS
12/17/2015 16:00,66.28,JPM,,12/17/2015 16:00,66.4,STT,,12/17/2015 16:00,71.97,NTRS
12/18/2015 16:00,64.4,JPM,,12/18/2015 16:00,64.73,STT,,12/18/2015 16:00,70.06,NTRS
12/21/2015 16:00,65.54,JPM,,12/21/2015 16:00,65.77,STT,,12/21/2015 16:00,71.15,NTRS
12/22/2015 16:00,65.68,JPM,,12/22/2015 16:00,66.4,STT,,12/22/2015 16:00,72.04,NTRS
12/23/2015 16:00,66.73,JPM,,12/23/2015 16:00,67.16,STT,,12/23/2015 16:00,73.1,NTRS
12/24/2015 16:00,66.6,JPM,,12/24/2015 16:00,67.14,STT,,12/24/2015 16:00,72.96,NTRS
12/28/2015 16:00,66.38,JPM,,12/28/2015 16:00,67.17,STT,,12/28/2015 16:00,72.9,NTRS
12/29/2015 16:00,67.07,JPM,,12/29/2015 16:00,67.65,STT,,12/29/2015 16:00,73.58,NTRS
12/30/2015 16:00,66.59,JPM,,12/30/2015 16:00,66.57,STT,,12/30/2015 16:00,72.83,NTRS
12/31/2015 16:00,66.03,JPM,,12/31/2015 16:00,66.36,STT,,12/31/2015 16:00,72.09,NTRS
1/4/2016 16:00,63.62,JPM,,1/4/2016 16:00,65.14,STT,,1/4/2016 16:00,70.59,NTRS
1/5/2016 16:00,63.73,JPM,,1/5/2016 16:00,65.24,STT,,1/5/2016 16:00,70.69,NTRS
1/6/2016 16:00,62.81,JPM,,1/6/2016 16:00,63.07,STT,,1/6/2016 16:00,69.01,NTRS
1/7/2016 16:00,60.27,JPM,,1/7/2016 16:00,60.22,STT,,1/7/2016 16:00,67.18,NTRS
1/8/2016 16:00,58.92,JPM,,1/8/2016 16:00,58.65,STT,,1/8/2016 16:00,65.93,NTRS
1/11/2016 16:00,58.83,JPM,,1/11/2016 16:00,58.44,STT,,1/11/2016 16:00,65.89,NTRS
1/12/2016 16:00,58.96,JPM,,1/12/2016 16:00,59.35,STT,,1/12/2016 16:00,66.31,NTRS
1/13/2016 16:00,57.34,JPM,,1/13/2016 16:00,56.81,STT,,1/13/2016 16:00,64.75,NTRS
1/14/2016 16:00,58.2,JPM,,1/14/2016 16:00,57.44,STT,,1/14/2016 16:00,65.74,NTRS
1/15/2016 16:00,57.04,JPM,,1/15/2016 16:00,54.97,STT,,1/15/2016 16:00,63.78,NTRS
1/19/2016 16:00,57.01,JPM,,1/19/2016 16:00,55.54,STT,,1/19/2016 16:00,63.93,NTRS
1/20/2016 16:00,55.51,JPM,,1/20/2016 16:00,55.13,STT,,1/20/2016 16:00,61.43,NTRS
1/21/2016 16:00,55.25,JPM,,1/21/2016 16:00,54.43,STT,,1/21/2016 16:00,59.01,NTRS
1/22/2016 16:00,56.95,JPM,,1/22/2016 16:00,55.83,STT,,1/22/2016 16:00,60.42,NTRS
1/25/2016 16:00,55.66,JPM,,1/25/2016 16:00,54.22,STT,,1/25/2016 16:00,58.79,NTRS
1/26/2016 16:00,57.08,JPM,,1/26/2016 16:00,55.93,STT,,1/26/2016 16:00,59.85,NTRS
1/27/2016 16:00,57.04,JPM,,1/27/2016 16:00,51.91,STT,,1/27/2016 16:00,59.81,NTRS
1/28/2016 16:00,57.28,JPM,,1/28/2016 16:00,51.98,STT,,1/28/2016 16:00,59.77,NTRS
1/29/2016 16:00,59.5,JPM,,1/29/2016 16:00,55.73,STT,,1/29/2016 16:00,62.08,NTRS
2/1/2016 16:00,58.86,JPM,,2/1/2016 16:00,54.79,STT,,2/1/2016 16:00,61.25,NTRS
2/2/2016 16:00,57.03,JPM,,2/2/2016 16:00,52.97,STT,,2/2/2016 16:00,59.24,NTRS
2/3/2016 16:00,57.41,JPM,,2/3/2016 16:00,53.78,STT,,2/3/2016 16:00,59.46,NTRS
2/4/2016 16:00,58.4,JPM,,2/4/2016 16:00,55.11,STT,,2/4/2016 16:00,60.34,NTRS
2/5/2016 16:00,57.75,JPM,,2/5/2016 16:00,54.42,STT,,2/5/2016 16:00,60.02,NTRS
2/8/2016 16:00,56.54,JPM,,2/8/2016 16:00,53.57,STT,,2/8/2016 16:00,57.72,NTRS
2/9/2016 16:00,56.2,JPM,,2/9/2016 16:00,53.4,STT,,2/9/2016 16:00,57.99,NTRS
2/10/2016 16:00,55.52,JPM,,2/10/2016 16:00,53.73,STT,,2/10/2016 16:00,56.9,NTRS
2/11/2016 16:00,53.07,JPM,,2/11/2016 16:00,52.38,STT,,2/11/2016 16:00,54.5,NTRS
2/12/2016 16:00,57.49,JPM,,2/12/2016 16:00,54.68,STT,,2/12/2016 16:00,56.85,NTRS
2/16/2016 16:00,58.35,JPM,,2/16/2016 16:00,56.64,STT,,2/16/2016 16:00,58.25,NTRS
2/17/2016 16:00,58.77,JPM,,2/17/2016 16:00,56.58,STT,,2/17/2016 16:00,59.61,NTRS
2/18/2016 16:00,57.81,JPM,,2/18/2016 16:00,55.58,STT,,2/18/2016 16:00,59.08,NTRS
2/19/2016 16:00,57.82,JPM,,2/19/2016 16:00,56.19,STT,,2/19/2016 16:00,59.38,NTRS
2/22/2016 16:00,58.57,JPM,,2/22/2016 16:00,56.82,STT,,2/22/2016 16:00,60.9,NTRS
2/23/2016 16:00,56.12,JPM,,2/23/2016 16:00,55.63,STT,,2/23/2016 16:00,59.74,NTRS
2/24/2016 16:00,56.14,JPM,,2/24/2016 16:00,54.18,STT,,2/24/2016 16:00,58.72,NTRS
2/25/2016 16:00,57.01,JPM,,2/25/2016 16:00,54.74,STT,,2/25/2016 16:00,59.52,NTRS
2/26/2016 16:00,57.54,JPM,,2/26/2016 16:00,55.41,STT,,2/26/2016 16:00,60.24,NTRS
2/29/2016 16:00,56.3,JPM,,2/29/2016 16:00,54.78,STT,,2/29/2016 16:00,59.38,NTRS
3/1/2016 16:00,59.2,JPM,,3/1/2016 16:00,57.14,STT,,3/1/2016 16:00,62.5,NTRS
3/2/2016 16:00,59.76,JPM,,3/2/2016 16:00,57.69,STT,,3/2/2016 16:00,63.23,NTRS
3/3/2016 16:00,59.96,JPM,,3/3/2016 16:00,58.05,STT,,3/3/2016 16:00,64.43,NTRS
3/4/2016 16:00,60.05,JPM,,3/4/2016 16:00,58.67,STT,,3/4/2016 16:00,65.66,NTRS
3/7/2016 16:00,59.94,JPM,,3/7/2016 16:00,58.5,STT,,3/7/2016 16:00,65.89,NTRS
3/8/2016 16:00,58.78,JPM,,3/8/2016 16:00,57.28,STT,,3/8/2016 16:00,63.96,NTRS
3/9/2016 16:00,59.12,JPM,,3/9/2016 16:00,56.99,STT,,3/9/2016 16:00,63.64,NTRS
3/10/2016 16:00,58.61,JPM,,3/10/2016 16:00,56.57,STT,,3/10/2016 16:00,63.6,NTRS
3/11/2016 16:00,59.34,JPM,,3/11/2016 16:00,57.95,STT,,3/11/2016 16:00,65.71,NTRS
3/14/2016 16:00,59.12,JPM,,3/14/2016 16:00,57.76,STT,,3/14/2016 16:00,65.45,NTRS
3/15/2016 16:00,59.2,JPM,,3/15/2016 16:00,56.75,STT,,3/15/2016 16:00,65,NTRS
3/16/2016 16:00,58.92,JPM,,3/16/2016 16:00,56.85,STT,,3/16/2016 16:00,64.69,NTRS
3/17/2016 16:00,58.75,JPM,,3/17/2016 16:00,57.4,STT,,3/17/2016 16:00,65.16,NTRS
3/18/2016 16:00,60.48,JPM,,3/18/2016 16:00,59.05,STT,,3/18/2016 16:00,66.04,NTRS
3/21/2016 16:00,60.46,JPM,,3/21/2016 16:00,59.94,STT,,3/21/2016 16:00,66.13,NTRS
3/22/2016 16:00,60.24,JPM,,3/22/2016 16:00,59.36,STT,,3/22/2016 16:00,66.11,NTRS
3/23/2016 16:00,59.94,JPM,,3/23/2016 16:00,59.64,STT,,3/23/2016 16:00,65.63,NTRS
3/24/2016 16:00,59.48,JPM,,3/24/2016 16:00,58.75,STT,,3/24/2016 16:00,65.22,NTRS
3/28/2016 16:00,59.4,JPM,,3/28/2016 16:00,58.41,STT,,3/28/2016 16:00,65.06,NTRS
3/29/2016 16:00,59.03,JPM,,3/29/2016 16:00,58.49,STT,,3/29/2016 16:00,64.97,NTRS
3/30/2016 16:00,59.71,JPM,,3/30/2016 16:00,58.52,STT,,3/30/2016 16:00,65.48,NTRS
3/31/2016 16:00,59.22,JPM,,3/31/2016 16:00,58.52,STT,,3/31/2016 16:00,65.17,NTRS
4/1/2016 16:00,59.87,JPM,,4/1/2016 16:00,58.95,STT,,4/1/2016 16:00,65.85,NTRS
4/4/2016 16:00,59.2,JPM,,4/4/2016 16:00,58.8,STT,,4/4/2016 16:00,65.68,NTRS
4/5/2016 16:00,58.36,JPM,,4/5/2016 16:00,57.61,STT,,4/5/2016 16:00,64.56,NTRS
4/6/2016 16:00,58.81,JPM,,4/6/2016 16:00,58.2,STT,,4/6/2016 16:00,65.18,NTRS
4/7/2016 16:00,57.32,JPM,,4/7/2016 16:00,56.18,STT,,4/7/2016 16:00,63.02,NTRS
4/8/2016 16:00,57.74,JPM,,4/8/2016 16:00,56.27,STT,,4/8/2016 16:00,63.26,NTRS
4/11/2016 16:00,58.2,JPM,,4/11/2016 16:00,56.57,STT,,4/11/2016 16:00,63.88,NTRS
4/12/2016 16:00,59.28,JPM,,4/12/2016 16:00,57.49,STT,,4/12/2016 16:00,65.16,NTRS
4/13/2016 16:00,61.79,JPM,,4/13/2016 16:00,59.74,STT,,4/13/2016 16:00,67.61,NTRS
4/14/2016 16:00,62.59,JPM,,4/14/2016 16:00,60.08,STT,,4/14/2016 16:00,67.98,NTRS
4/15/2016 16:00,61.87,JPM,,4/15/2016 16:00,59.57,STT,,4/15/2016 16:00,67.58,NTRS
4/18/2016 16:00,62.27,JPM,,4/18/2016 16:00,59.89,STT,,4/18/2016 16:00,68.29,NTRS
4/19/2016 16:00,63.32,JPM,,4/19/2016 16:00,60.26,STT,,4/19/2016 16:00,71.84,NTRS
4/20/2016 16:00,64.24,JPM,,4/20/2016 16:00,61.75,STT,,4/20/2016 16:00,72.25,NTRS
4/21/2016 16:00,63.6,JPM,,4/21/2016 16:00,61.19,STT,,4/21/2016 16:00,71.78,NTRS
4/22/2016 16:00,63.97,JPM,,4/22/2016 16:00,61.89,STT,,4/22/2016 16:00,72.36,NTRS
4/25/2016 16:00,63.6,JPM,,4/25/2016 16:00,61.41,STT,,4/25/2016 16:00,71.67,NTRS
4/26/2016 16:00,63.93,JPM,,4/26/2016 16:00,62.48,STT,,4/26/2016 16:00,72.47,NTRS
4/27/2016 16:00,64.11,JPM,,4/27/2016 16:00,63.93,STT,,4/27/2016 16:00,72.27,NTRS
4/28/2016 16:00,63.6,JPM,,4/28/2016 16:00,62.81,STT,,4/28/2016 16:00,71.61,NTRS
4/29/2016 16:00,63.2,JPM,,4/29/2016 16:00,62.3,STT,,4/29/2016 16:00,71.08,NTRS
5/2/2016 16:00,63.79,JPM,,5/2/2016 16:00,62.91,STT,,5/2/2016 16:00,71.86,NTRS
5/3/2016 16:00,62.56,JPM,,5/3/2016 16:00,61.06,STT,,5/3/2016 16:00,70.28,NTRS
5/4/2016 16:00,62.56,JPM,,5/4/2016 16:00,60.02,STT,,5/4/2016 16:00,69.33,NTRS
5/5/2016 16:00,61.24,JPM,,5/5/2016 16:00,59.74,STT,,5/5/2016 16:00,68.99,NTRS
5/6/2016 16:00,61.6,JPM,,5/6/2016 16:00,59.76,STT,,5/6/2016 16:00,69.02,NTRS
5/9/2016 16:00,61.21,JPM,,5/9/2016 16:00,59.8,STT,,5/9/2016 16:00,68.72,NTRS
5/10/2016 16:00,62.04,JPM,,5/10/2016 16:00,61.11,STT,,5/10/2016 16:00,70.28,NTRS
5/11/2016 16:00,61.81,JPM,,5/11/2016 16:00,60.38,STT,,5/11/2016 16:00,69.42,NTRS
5/12/2016 16:00,61.77,JPM,,5/12/2016 16:00,60.03,STT,,5/12/2016 16:00,69.46,NTRS
5/13/2016 16:00,61.2,JPM,,5/13/2016 16:00,59.23,STT,,5/13/2016 16:00,68.47,NTRS
5/16/2016 16:00,61.66,JPM,,5/16/2016 16:00,59.71,STT,,5/16/2016 16:00,68.99,NTRS
5/17/2016 16:00,61.66,JPM,,5/17/2016 16:00,59.69,STT,,5/17/2016 16:00,68.93,NTRS
5/18/2016 16:00,64.04,JPM,,5/18/2016 16:00,61.5,STT,,5/18/2016 16:00,71.53,NTRS
5/19/2016 16:00,63.39,JPM,,5/19/2016 16:00,60.72,STT,,5/19/2016 16:00,71,NTRS
5/20/2016 16:00,63.51,JPM,,5/20/2016 16:00,61.43,STT,,5/20/2016 16:00,71.88,NTRS
5/23/2016 16:00,63.46,JPM,,5/23/2016 16:00,61.25,STT,,5/23/2016 16:00,71.32,NTRS
5/24/2016 16:00,64.54,JPM,,5/24/2016 16:00,62.55,STT,,5/24/2016 16:00,72.63,NTRS
5/25/2016 16:00,65.52,JPM,,5/25/2016 16:00,63.68,STT,,5/25/2016 16:00,74.06,NTRS
5/26/2016 16:00,65.03,JPM,,5/26/2016 16:00,62.87,STT,,5/26/2016 16:00,73.77,NTRS
5/27/2016 16:00,65.43,JPM,,5/27/2016 16:00,63.33,STT,,5/27/2016 16:00,74.24,NTRS
5/31/2016 16:00,65.27,JPM,,5/31/2016 16:00,63.06,STT,,5/31/2016 16:00,74.1,NTRS
6/1/2016 16:00,65.69,JPM,,6/1/2016 16:00,62.96,STT,,6/1/2016 16:00,74.02,NTRS
6/2/2016 16:00,65.81,JPM,,6/2/2016 16:00,63,STT,,6/2/2016 16:00,74.35,NTRS
6/3/2016 16:00,64.64,JPM,,6/3/2016 16:00,61.01,STT,,6/3/2016 16:00,72.32,NTRS
6/6/2016 16:00,65.28,JPM,,6/6/2016 16:00,62.55,STT,,6/6/2016 16:00,73.31,NTRS
6/7/2016 16:00,65.06,JPM,,6/7/2016 16:00,61.77,STT,,6/7/2016 16:00,72.61,NTRS
6/8/2016 16:00,65.25,JPM,,6/8/2016 16:00,61.54,STT,,6/8/2016 16:00,72.68,NTRS
6/9/2016 16:00,64.75,JPM,,6/9/2016 16:00,60.29,STT,,6/9/2016 16:00,71.87,NTRS
6/10/2016 16:00,63.84,JPM,,6/10/2016 16:00,59.18,STT,,6/10/2016 16:00,70.98,NTRS
6/13/2016 16:00,63.27,JPM,,6/13/2016 16:00,59.11,STT,,6/13/2016 16:00,70.67,NTRS
6/14/2016 16:00,62.08,JPM,,6/14/2016 16:00,58.22,STT,,6/14/2016 16:00,69.43,NTRS
6/15/2016 16:00,61.97,JPM,,6/15/2016 16:00,57.91,STT,,6/15/2016 16:00,69.73,NTRS
6/16/2016 16:00,62.22,JPM,,6/16/2016 16:00,57.55,STT,,6/16/2016 16:00,69.28,NTRS
6/17/2016 16:00,62.28,JPM,,6/17/2016 16:00,57.94,STT,,6/17/2016 16:00,69.28,NTRS
6/20/2016 16:00,62.37,JPM,,6/20/2016 16:00,58.65,STT,,6/20/2016 16:00,69.49,NTRS
6/21/2016 16:00,62.95,JPM,,6/21/2016 16:00,58.78,STT,,6/21/2016 16:00,69.53,NTRS
6/22/2016 16:00,62.71,JPM,,6/22/2016 16:00,58.49,STT,,6/22/2016 16:00,69.39,NTRS
6/23/2016 16:00,64.05,JPM,,6/23/2016 16:00,60.27,STT,,6/23/2016 16:00,71.54,NTRS
6/24/2016 16:00,59.6,JPM,,6/24/2016 16:00,54.99,STT,,6/24/2016 16:00,65.5,NTRS
6/27/2016 16:00,57.61,JPM,,6/27/2016 16:00,50.79,STT,,6/27/2016 16:00,61.67,NTRS
6/28/2016 16:00,59.52,JPM,,6/28/2016 16:00,51.27,STT,,6/28/2016 16:00,63.57,NTRS
6/29/2016 16:00,61.2,JPM,,6/29/2016 16:00,52.16,STT,,6/29/2016 16:00,65.27,NTRS
6/30/2016 16:00,62.14,JPM,,6/30/2016 16:00,53.92,STT,,6/30/2016 16:00,66.26,NTRS
7/1/2016 16:00,61.26,JPM,,7/1/2016 16:00,53.84,STT,,7/1/2016 16:00,65.23,NTRS
7/5/2016 16:00,59.55,JPM,,7/5/2016 16:00,52.6,STT,,7/5/2016 16:00,63.55,NTRS
7/6/2016 16:00,60.19,JPM,,7/6/2016 16:00,52.12,STT,,7/6/2016 16:00,63.47,NTRS
7/7/2016 16:00,60.19,JPM,,7/7/2016 16:00,52.04,STT,,7/7/2016 16:00,63.52,NTRS
7/8/2016 16:00,61.83,JPM,,7/8/2016 16:00,53.23,STT,,7/8/2016 16:00,64.53,NTRS
7/11/2016 16:00,62.27,JPM,,7/11/2016 16:00,53.61,STT,,7/11/2016 16:00,65.03,NTRS
7/12/2016 16:00,63.2,JPM,,7/12/2016 16:00,54.71,STT,,7/12/2016 16:00,66.29,NTRS
7/13/2016 16:00,63.16,JPM,,7/13/2016 16:00,54.81,STT,,7/13/2016 16:00,65.87,NTRS
7/14/2016 16:00,64.12,JPM,,7/14/2016 16:00,56.22,STT,,7/14/2016 16:00,66.78,NTRS
7/15/2016 16:00,64.18,JPM,,7/15/2016 16:00,56.91,STT,,7/15/2016 16:00,67.02,NTRS
7/18/2016 16:00,63.96,JPM,,7/18/2016 16:00,57.62,STT,,7/18/2016 16:00,67.42,NTRS
7/19/2016 16:00,63.86,JPM,,7/19/2016 16:00,57.46,STT,,7/19/2016 16:00,67.11,NTRS
7/20/2016 16:00,63.93,JPM,,7/20/2016 16:00,57.77,STT,,7/20/2016 16:00,66.47,NTRS
7/21/2016 16:00,63.69,JPM,,7/21/2016 16:00,57.3,STT,,7/21/2016 16:00,66.73,NTRS
7/22/2016 16:00,64.04,JPM,,7/22/2016 16:00,58.24,STT,,7/22/2016 16:00,67.08,NTRS
7/25/2016 16:00,63.87,JPM,,7/25/2016 16:00,57.79,STT,,7/25/2016 16:00,67.11,NTRS
7/26/2016 16:00,64.13,JPM,,7/26/2016 16:00,58.32,STT,,7/26/2016 16:00,68.08,NTRS
7/27/2016 16:00,64.33,JPM,,7/27/2016 16:00,63.75,STT,,7/27/2016 16:00,68.48,NTRS
7/28/2016 16:00,64.1,JPM,,7/28/2016 16:00,65.45,STT,,7/28/2016 16:00,67.74,NTRS
7/29/2016 16:00,63.97,JPM,,7/29/2016 16:00,65.78,STT,,7/29/2016 16:00,67.59,NTRS
8/1/2016 16:00,63.8,JPM,,8/1/2016 16:00,65.94,STT,,8/1/2016 16:00,67.09,NTRS
8/2/2016 16:00,63.65,JPM,,8/2/2016 16:00,65.33,STT,,8/2/2016 16:00,66.21,NTRS
8/3/2016 16:00,64.66,JPM,,8/3/2016 16:00,65.85,STT,,8/3/2016 16:00,67.01,NTRS
8/4/2016 16:00,64.56,JPM,,8/4/2016 16:00,65.79,STT,,8/4/2016 16:00,66.78,NTRS
8/5/2016 16:00,66.3,JPM,,8/5/2016 16:00,67.95,STT,,8/5/2016 16:00,69.14,NTRS
8/8/2016 16:00,66.1,JPM,,8/8/2016 16:00,68.18,STT,,8/8/2016 16:00,69.2,NTRS
8/9/2016 16:00,65.87,JPM,,8/9/2016 16:00,67.81,STT,,8/9/2016 16:00,69.19,NTRS
8/10/2016 16:00,65.28,JPM,,8/10/2016 16:00,67.69,STT,,8/10/2016 16:00,68.36,NTRS
8/11/2016 16:00,65.46,JPM,,8/11/2016 16:00,68.5,STT,,8/11/2016 16:00,68.63,NTRS
8/12/2016 16:00,65.32,JPM,,8/12/2016 16:00,68.24,STT,,8/12/2016 16:00,67.83,NTRS
8/15/2016 16:00,65.72,JPM,,8/15/2016 16:00,69.21,STT,,8/15/2016 16:00,68.34,NTRS
8/16/2016 16:00,65.71,JPM,,8/16/2016 16:00,68.99,STT,,8/16/2016 16:00,68.18,NTRS
8/17/2016 16:00,65.89,JPM,,8/17/2016 16:00,69.09,STT,,8/17/2016 16:00,68.32,NTRS
8/18/2016 16:00,65.95,JPM,,8/18/2016 16:00,69.05,STT,,8/18/2016 16:00,68.28,NTRS
8/19/2016 16:00,65.86,JPM,,8/19/2016 16:00,69.02,STT,,8/19/2016 16:00,68.57,NTRS
8/22/2016 16:00,65.8,JPM,,8/22/2016 16:00,68.97,STT,,8/22/2016 16:00,68.63,NTRS
8/23/2016 16:00,65.77,JPM,,8/23/2016 16:00,69.32,STT,,8/23/2016 16:00,68.67,NTRS
8/24/2016 16:00,65.95,JPM,,8/24/2016 16:00,69.02,STT,,8/24/2016 16:00,68.38,NTRS
8/25/2016 16:00,66.07,JPM,,8/25/2016 16:00,69.04,STT,,8/25/2016 16:00,68.83,NTRS
8/26/2016 16:00,66.22,JPM,,8/26/2016 16:00,69.07,STT,,8/26/2016 16:00,69.35,NTRS
8/29/2016 16:00,66.95,JPM,,8/29/2016 16:00,69.63,STT,,8/29/2016 16:00,69.89,NTRS
8/30/2016 16:00,67.5,JPM,,8/30/2016 16:00,70.34,STT,,8/30/2016 16:00,70.82,NTRS
8/31/2016 16:00,67.5,JPM,,8/31/2016 16:00,70.24,STT,,8/31/2016 16:00,70.59,NTRS
9/1/2016 16:00,67.21,JPM,,9/1/2016 16:00,70.12,STT,,9/1/2016 16:00,70.41,NTRS
9/2/2016 16:00,67.49,JPM,,9/2/2016 16:00,70.63,STT,,9/2/2016 16:00,70.65,NTRS
9/6/2016 16:00,67.44,JPM,,9/6/2016 16:00,70.37,STT,,9/6/2016 16:00,69.86,NTRS
9/7/2016 16:00,67.16,JPM,,9/7/2016 16:00,70.57,STT,,9/7/2016 16:00,69.69,NTRS
9/8/2016 16:00,67.25,JPM,,9/8/2016 16:00,70.54,STT,,9/8/2016 16:00,69.83,NTRS
9/9/2016 16:00,66.65,JPM,,9/9/2016 16:00,69.7,STT,,9/9/2016 16:00,68.95,NTRS
9/12/2016 16:00,67.06,JPM,,9/12/2016 16:00,70.65,STT,,9/12/2016 16:00,69.72,NTRS
